Isbn,Author_id
0345391837,176
0762413697,9096
0141315741,9097
0711708770,9098
0802139779,9099
0297643347,9100
1900512440,9101
0571081789,628
0156236001,284
0156236001,9102
0156236001,9103
1844130533,9104
0310209307,1592
0060177888,822
0440214114,543
0671016652,373
0515110132,9105
0446607827,8582
0613572742,1109
0919924034,9106
0919924034,9107
0919924034,9108
0448210339,3108
0448210339,9109
0312099436,4501
0451450442,256
0440987202,166
0142301094,9110
0446357421,484
0130314803,9111
0130314803,9112
0130314803,9113
0812092821,9114
0764551949,9115
0312959249,9116
1576739562,9117
0684868938,9118
0312966814,9119
0399141065,571
0425171272,2181
1880033100,9120
0804900973,7870
0804900973,7871
0449215571,4764
0451516060,5466
0764585932,9121
0553212478,335
0671432427,9122
0517569620,9123
0671827944,9124
0671701363,9125
0553247727,9126
0842329242,66
0842329242,67
0553106333,565
0395683297,3428
0395683297,9127
0395683297,9128
0590451782,281
0452270529,9129
0425168298,563
1566193087,949
0553213423,284
0553213423,351
0394713788,9130
0345433165,237
0785804714,9131
0002229544,9132
0140011307,9133
0671007343,1194
067084943X,1159
0671799045,77
067178501X,9134
0721406270,1977
0721406270,9135
0721406270,9136
0062508326,9137
0486264661,471
0486272818,5382
0486272648,9138
0486277836,8917
048627053X,2458
0064472531,1674
0205131999,9139
0205131999,9140
0451625781,9141
0451625781,9142
0441005004,9143
002346450X,9144
0312280637,8715
0380017822,3211
0515129232,368
0345400011,137
0316898163,5402
0937611018,9145
0965834522,9146
0671695347,9147
0671695347,9148
0671758748,9149
0399147659,62
0399147659,9150
0671869205,7147
0374525102,3632
0140003185,9151
1853262412,9152
1880656655,9153
0812544196,1071
0446610526,9154
0385285965,9155
0140017917,1665
0741409577,9156
0380784130,9157
0345367693,325
0345367693,326
0345373529,325
096623460X,749
0140165347,4029
0446357448,484
0805209522,9158
0385147635,9159
0708905307,9160
0060510323,285
0061008095,583
0446606294,5916
0671689746,1092
0060951273,285
0374523789,760
0449208885,2654
0399136002,9161
067972768X,8
0380723409,5916
0380790904,2823
0800711246,9162
0439104645,4220
0439104645,9163
0439160197,5618
0439160197,9164
0439104661,3791
0451401182,9165
0345370139,3315
0451145577,5758
0440207428,1283
0446608106,347
0553562916,9166
0345435907,9167
0385319215,61
0684855135,7515
0425160343,9168
0425155129,9168
0425165671,9168
0553574566,1094
0394759842,9169
188845136X,9170
0553347756,1012
3800015064,9171
3800015064,6877
3789129453,2724
3789129453,9172
0452278384,7435
0452278384,7436
0743250192,4428
0743250192,9173
1551664348,3115
0061099732,59
3453149793,1052
3518404741,9174
3442722357,1098
3502151040,1021
1570623392,9175
0340590262,9176
3518366823,1109
0452262380,9177
0452262380,9178
0688132464,9179
0684834669,9180
1566471192,9181
1566471192,9182
0446393568,9183
0446393568,9184
0446393568,9185
0425114686,9186
0515110396,3912
0385335555,1937
0385414587,607
0449911373,607
0399142193,145
0385729332,233
0140048944,9187
0385333005,1256
0671517635,5560
0812695313,9188
0812695313,9189
0671606832,9157
0345428919,741
0553289314,9190
0399134999,1065
0399134999,9191
0321130073,9192
0812523113,5538
0886775388,9193
0312853742,9194
0441010210,5875
0451454146,5344
0684854422,9195
0312877994,9196
0505525542,4020
0345448995,325
0345448995,326
0061099155,151
0671878638,606
0671878638,8410
0802139981,5560
0886778913,867
0451198379,9197
0152337016,9198
0873585763,9199
0394546415,9200
051512768X,9201
0312916671,9202
0671218336,2504
0671218336,3071
0449700895,2340
031203833X,9203
0688044816,9204
0688044816,9205
0688035418,9206
0679723250,3538
0441203981,1765
0441048854,1765
0441787541,1765
0441888054,1765
0441001068,1765
0441860397,1765
0441748635,1765
0374455031,1246
0374455031,9207
0374455031,9208
0374455031,9209
1582402159,9210
1582402159,9211
0140449132,2458
0140449132,2809
0140449132,9212
0192823795,905
0192823795,9213
0394758277,192
0375405119,848
0375405119,9214
0739307320,3822
0739307320,9215
014044629X,9216
014044629X,9217
0140184937,1665
1587156865,1318
1400100666,1870
9505812760,9218
9505812760,9219
0451527461,91
0451527461,9220
0451527461,9221
078688942X,3001
078688942X,3002
0553373854,9222
0688171451,7242
0942394577,9223
0345315715,1265
0345336275,1265
0425115291,2043
1551667010,4602
0425168220,145
0425168220,876
0425168220,3407
0440220793,890
0446301353,9224
0425146413,563
0553566075,2242
0451409639,9225
0553580167,9226
0590341286,370
0590341286,371
0310535212,9227
0880385480,3702
0380793342,2006
0140285105,495
0486295729,2458
0486295729,3974
0140622160,5455
0515094773,2181
068803196X,484
060303294X,292
1551664445,9228
0373271948,9229
2080701142,1402
158243140X,5937
0138153094,9230
0452011345,9231
0764912518,8857
1588800296,9232
0486275574,397
1857933206,9233
0349107688,758
0868065951,9234
0860682854,1165
0811214575,5128
1862053642,9235
014043061X,4112
014043061X,9236
0679738134,1616
0140028668,9237
0345255577,2224
0553121375,9238
0553252526,2980
0553109782,9239
0553109782,9240
0671632663,2515
0671501070,9241
0671501070,7830
081253221X,3893
081253221X,1740
081253221X,9242
081253221X,9243
0671027514,1112
0451404327,532
0310200059,3695
1576736261,9244
0345333926,2504
0446603503,1428
0345257502,2504
0812510127,3590
0440225825,5498
0425191729,534
0849396409,9245
0879800429,9246
0879800429,9247
0879800429,9248
0446349763,9249
0446349763,9250
0553227386,9251
0553227386,9252
0138094764,9253
0471084263,9254
0911654690,9255
0385484984,4148
0878575707,330
0878575707,9256
0671832638,9257
0449144585,9258
0449243583,9259
0394558332,1732
0312977026,9260
067346427X,9261
067346427X,9262
067346427X,9263
044990668X,9264
0465005594,9265
0465005594,3700
044022330X,253
2211016529,9266
0752803409,9267
0609800140,9268
1893732126,7582
3499231670,3191
3499231670,9269
3499222736,8852
3499222736,3191
3499222736,9270
3499222728,8852
3499222728,3191
3499222728,9270
0375431403,955
0553050044,534
0911104674,9271
0380725347,2695
0312978820,3757
0889951853,9272
0002005395,9273
1551668076,7958
0670892084,1036
0888012748,9274
0889951918,9275
0812534085,266
0888012268,9274
0394740181,405
0394740181,9276
0394740181,9277
0812589505,9278
076150592X,9279
077109969X,9001
077109969X,3924
039304632X,8298
1552631885,9280
0385475004,9281
0553279580,266
0553276409,441
0679731725,2942
0886776287,2326
0385172419,9282
0889223025,9283
0889223025,9284
0889223025,9285
0889221456,9286
0919591566,9287
0064402754,9288
088001539X,9289
0380441071,664
0451210638,40
0345346890,2224
0486290387,9290
0486290387,181
0525938508,9291
0373052987,9292
0373052367,9293
0373054742,9294
0671570986,9295
0671571117,9296
0373095287,4392
0440149843,9297
0440118891,9298
0440173701,543
0373089899,9299
0906710618,4376
0375432329,121
0399151060,369
0739437631,3115
0345456521,247
0842384065,67
0842332340,9300
0842332340,67
0425191796,2242
0449207005,2287
0060809078,9301
0060809078,1091
0446600768,736
0451186729,9302
074341134X,3458
0804103658,282
0345347676,9303
0553109332,9304
0764225170,5444
0395636264,8087
0451402383,532
0451402340,532
0345284364,9305
0671525751,626
0743227611,9306
0670030511,1252
0670030511,1253
0670891797,7477
015100692X,4934
0802733794,7944
0609602497,556
0312864833,873
1888363819,1801
0802713432,2592
0375431314,972
155166884X,9307
0783889542,2592
0156790157,9308
0312272197,9309
0312863462,9310
0743446496,9311
0743446496,9312
0385502176,9313
0060158638,55
0805056637,1591
0064407691,746
0064407691,747
0064407691,2498
0385314698,9314
0156000520,1024
0553110004,2126
0881762024,9315
0312208804,9316
076455168X,9317
076455168X,9318
087483435X,9319
0590415719,9320
0590415719,9321
0070540403,9322
1563083701,9323
0938756370,9324
0938756370,9325
0917846494,9326
0917846494,9327
0874835909,9328
0385127685,9329
0874834473,9330
0963870580,9331
1566197198,84
0945353863,9332
0192761870,9333
0192761870,9334
0060193328,9335
044900211X,3689
0786000511,9336
0553373730,9337
0671004239,720
084236966X,9338
0843946954,5268
0786866020,9339
0786866020,9340
0786866020,9341
0786866020,1564
0399146725,3912
0449006565,247
0345440048,247
0345385071,1878
0553580337,1436
0553580337,1441
0553580337,1442
0425153088,5482
0425166139,1697
0140282513,1878
0345376579,501
0451458540,1119
0441007511,9342
0380791285,9343
0380791277,9343
0671629689,9344
0671027212,9345
075284413X,2559
0460878247,9346
0670899771,4723
0700606572,9347
0700606572,9348
0874775191,9349
0060391634,9350
0374192030,9351
345313138X,2681
345313138X,3739
2038716633,9352
1400001625,9353
0192833901,284
0192833901,9354
0140432620,502
0140432620,9355
0140432620,9356
0939218208,9357
0939218208,9358
0679457526,1560
037550298X,9359
3423130989,9089
3423130989,9360
3463403021,1232
1561451010,9361
1561451010,9362
0385496052,9363
006103066X,1300
0446610550,6034
0399150412,534
0399150412,3800
0440207770,64
0861710649,9364
0062585215,9365
0553297945,2713
1901881555,9366
1901881555,9367
0440228352,3633
0679894772,974
0886776783,9368
9500705117,149
0571206484,55
0743201116,9369
0743201116,9370
0316769509,106
0553585509,9371
0451150716,142
0380704161,9372
0812553861,9373
1403905843,9374
0399137920,9375
0786814225,9376
0886775280,1965
0886775280,2513
0886775280,9377
0061059056,256
0304353493,9378
3770149599,9379
344243761X,501
344243761X,9380
3596129052,1143
0738849901,9381
0738849901,9382
0739438573,9383
037541178X,972
039914675X,183
0061066079,9384
0451522796,1965
0451522796,9385
157748794X,9386
0671007610,1214
0671534718,1214
0440904196,1298
1885840020,9387
1885840020,9388
0553273299,241
0671741187,61
0590568795,1428
0590568825,1428
0590568744,1428
0590483471,1428
0590483455,1428
0590483544,1428
059048351X,1428
0590568752,1428
0590568760,2233
0590494503,1428
0590483501,1428
0312110790,9389
0517585154,5690
1585421359,9390
0805064478,9391
9023405587,9392
0743467329,8096
044900709X,9393
0345453409,971
0440147190,894
0451456068,9394
0060521902,499
0743482212,5847
0812520327,9395
037321877X,1196
0440235154,583
0964631601,9396
0515136433,9397
0786010126,8062
0671452533,9157
0373037716,1345
0345295463,9398
0743424107,1339
0425190943,9399
0312984839,4017
0446353957,128
0373835922,369
0449003302,552
0312987013,9400
0399140751,183
0743479068,9401
0671722131,77
0812575393,6426
0451172507,3344
0312993536,1626
0061056383,9191
0373222815,9402
0451210972,9403
3453177746,410
3453177746,9404
0747257833,9405
0399129111,9406
0399131280,9407
0312059612,9406
039915034X,9408
0345428293,4471
0743411323,3458
0805053077,9408
0446527378,9409
0312155581,9406
0060177012,9406
0312280661,2667
0312280661,6170
0446527386,9408
0805071903,2341
0345443268,4471
0449908593,234
0449911799,82
0449911721,82
0449911780,82
0449911896,82
0345410033,9410
0345439600,9411
0030597862,9412
0345353617,576
0061003964,9413
0553561111,3615
0671024353,4278
0446601853,128
0758203896,9414
0373121717,9415
0385411235,9416
0060989238,4438
0758206283,9417
0060195460,6468
0312992327,5340
0380727293,5696
0967303516,9418
0967303516,9419
0967303516,3899
0553561375,3615
0449211584,2656
0452280192,3924
0060186941,5464
0060186941,6431
0553110748,9420
0553110748,9421
0786863269,9422
0688110290,9423
0688110290,9424
0688110290,9425
0060196300,1300
0684850737,9426
0810931850,9427
0030463262,9428
0030463262,9429
0030463262,9430
0449235998,2504
0449235998,3071
0451524780,905
0451524780,4556
3499229935,1591
3499229935,9431
2871294011,9432
0312872836,867
0140258175,57
1569312036,9432
1569312028,9432
1569311285,9432
1569311374,9432
1569310858,9432
1569310203,9432
1569310165,9432
1569319626,9432
1568361181,9433
1568361181,9434
1568361173,9433
1568361173,9434
1892213974,9435
1892213974,9433
159264029X,9436
0140074317,1246
0140074317,1247
1874061688,2695
0670875953,3537
1590580680,9437
014026065X,1949
0714120022,9438
0786810424,9439
0786810424,9440
0740706020,9441
0316142573,1431
0316142573,9442
0316142573,9443
0789447649,9444
0448431025,7329
1876825251,9445
1876825251,9446
1575727331,9447
0141310979,2095
0141310979,3405
0394751027,2925
0525470417,9448
0451628004,9449
0451198808,9450
0446603422,9451
0446603422,9452
0672604426,9453
0915144182,312
0915144182,9454
0316141631,1431
0316141631,9455
0316141631,9456
0449206092,3314
0876853904,959
0553100017,554
0553100009,554
0684195984,62
0399141464,62
0684195305,62
0941711420,62
0786866195,4444
0553091735,2242
0425177068,337
0312198299,7366
0026125803,9457
1585420093,3620
0786904739,9458
0553276123,5874
0812551079,5874
1560768983,9459
0441000541,7176
0061054658,9460
0886773849,2393
0886775272,2312
0786905018,9458
0821743279,9461
006050675X,9462
0765305224,7021
0786918179,1041
0786918179,1042
0765300265,7021
0060506512,9462
0553575651,7024
0553575651,1442
0756400996,3997
0553575643,7024
0061020575,1041
0061020575,1042
0553575635,7024
0553575635,1442
0886772885,867
0451456408,4099
0886779804,6444
0886779804,9463
0812575237,142
0812575237,1060
0812575237,7021
078691808X,9464
0451452682,1119
0553110845,1436
0553110845,1441
0756400007,3302
1930662513,9465
1903650267,1965
3518398873,5901
3518398873,9466
3518398873,9467
0525935762,9468
0345437829,9469
0862417031,9470
157322135X,9471
0812815904,9472
0812815904,9473
0345333748,4197
0740713906,2029
0670030295,7465
0451211480,3689
0743245520,128
0140440755,1597
0140440755,1091
0449209733,127
0399142177,9474
0140112847,9475
0812534271,3316
0812534271,3317
0375753788,9476
1590710088,9477
0452281709,9174
0452281709,9478
000654861X,4558
0452274427,3253
0836220870,1158
0130816795,9479
0130816795,9480
0399141960,6772
0898796407,9481
0898796407,9482
0898796407,9483
0898796407,9484
0028613228,9485
0898796342,9486
0425194515,60
0688132286,2695
0688132286,1013
0060198303,2695
0679408193,4301
1931201080,9487
0393951693,9488
0816727953,9489
0446532215,325
0446532215,326
0312964293,9490
0312964293,3830
0312956789,6396
0380727544,4477
0345466632,3419
0440237246,2530
0771087462,9491
0060973323,9492
0140065598,4029
0440359376,4938
0553103105,4146
0006135986,745
0553572202,1628
0898704448,5015
0399144714,571
0312859279,9493
0812589173,9493
0312866925,9493
0441001963,9493
0441033423,9493
0441662250,9493
0441182003,9493
0441799779,9493
0441944604,9493
0441385540,9493
0553565699,7024
0553375636,7024
0553374451,7024
0553381709,3610
0373195818,9494
0060962348,9495
0446526924,9496
0446526924,9497
0446526924,9498
0312275714,641
2266025791,9499
0440343194,389
0449212645,368
0970566506,9500
0553252704,1704
0880117834,9501
0880117834,9502
067082982X,142
0919591051,9503
0440164842,6177
0440226457,5426
0140440232,2458
0140440232,9504
0140440232,9505
0451204301,532
0842329269,66
0842329269,67
0786868155,9506
0156002523,9507
0440507626,9508
0380976307,1060
0380976307,309
0380976307,873
0380976307,9509
0887306918,9510
0887306918,9511
0887306918,9512
0887306918,9513
0840791712,9514
0140380736,3327
0689828772,9515
0689313535,1486
0679411836,9516
0151962960,5052
3404921178,9517
3404921178,9518
0451136330,8272
0061001023,9519
0843934557,9520
0312961006,9521
2266041517,9522
2290047155,9523
2226120467,9524
0446523089,2007
0373226136,9525
0688167810,3952
0373704526,9526
0373484895,369
0451524497,427
0451524497,9504
0449234576,977
014025773X,9527
0395533627,9528
0393963039,9529
0393963039,6307
0941104311,9530
0375401296,3776
0393322157,1783
0060005424,3090
3404615131,9531
0449205878,2656
0670813699,9532
0552996181,1291
0451211561,131
3499420694,9533
3257218362,9534
0380729407,188
0310214653,9535
0310214653,9536
0486299929,9537
0486278042,9538
0486282252,9539
0738807338,9540
0446523151,8985
1558749209,18
1558749209,19
0446601020,1695
0446601020,2516
3492238882,8111
3492238882,9541
3257205368,9542
0749396547,1234
0749396547,9543
325130058X,9544
325130058X,9545
3794147286,9546
3548243746,9547
0670814458,1086
0816707987,9548
3426617277,9549
185863864X,9550
3596294312,4104
3453209419,9551
0595250955,9552
0399135790,60
0345356950,795
2253060224,4804
2253060224,688
2253060224,9553
0312265859,1432
0130421499,9554
0130421499,9555
0673980111,9556
157029237X,9557
0935989870,9558
0935989870,9559
0935989870,9560
0935989870,9561
0876591063,9562
0876591063,9563
0876591195,9564
0876591195,9565
0935989900,9566
0553380303,9567
0553380303,9568
0316744441,9569
0316779032,4919
0316779032,4918
089586763X,9570
0827348916,9571
0060406046,9572
0312636490,9573
0312636490,9574
0671739999,9575
0912500212,4918
1576734587,1474
1576734587,9576
0786884525,9577
0553347187,1659
0553347187,9578
0671537628,9579
0553226630,9580
0553580655,9166
0440127092,9581
0671836285,9582
0312969767,9583
0440214475,9584
0380790750,9585
0671027271,9586
0764561960,9587
0831788356,9588
1566910838,9589
0803893728,9590
1558534334,9591
0873374789,9592
0873374789,9593
0395714060,9594
0878570764,9595
0380758962,9596
0553088122,9597
0879752408,9598
0425096505,9599
0822023016,9600
0822023016,9601
0307336565,9602
0307336565,9603
0307336565,9604
0307336565,9605
0486224570,6067
0842346740,9606
0805061835,9607
0805061835,1804
0425165701,145
0425165701,85
0451522273,415
0451522273,9608
0767900189,9609
0060196661,2397
344242366X,9610
2070415708,1265
2290316296,7024
2290316296,9611
2290313238,7024
2290313238,9611
2290303607,7024
2290304778,9612
2290042560,9613
2290331341,1063
2290331341,9614
2290331341,9615
2290331341,9616
2226135022,9617
0449003213,9618
0688046592,115
3548332374,9619
3548332374,9620
2207304183,9621
2207304183,1408
2207304132,9622
2207304116,9623
2207304116,9624
2207304078,9625
2207304027,5112
2207304019,806
2207304019,1408
2207304000,806
2207304000,1408
2207303993,9626
2207303888,9627
2207301656,3716
2207250660,188
2207250660,9628
2742743537,9629
0399148779,532
3442439019,62
3442439019,9630
0452281725,5251
0385092148,503
0385092148,178
0745916147,9631
0830727639,9632
0662174860,9633
187963905X,9634
187963905X,9635
187963905X,9636
0380795671,9637
1567181449,9638
0805047794,9639
0671542141,6568
0553211161,2103
0812556070,2661
0812532597,873
0879050721,9640
0345339967,1265
3442089832,9641
3442089832,9642
1414034563,9643
0880385871,4620
0141182253,9644
0060526769,9645
1858285283,9646
1858285283,9647
1858285283,9648
0385404859,9649
0375760520,9650
0375760520,9651
0375760520,9652
0525945768,890
1592400388,9653
0060589272,199
0553583158,9654
0804102511,9655
0137791577,9656
0804118213,9655
0425148297,2978
0670628301,930
0312868278,9657
0395752906,9658
0060523492,9659
0451209443,4441
0689311982,9660
0312039409,9661
0451207947,3465
042519065X,2043
0060008369,9662
0451208773,9663
0425190919,876
0425190919,3407
0425190919,145
006103181X,9664
0446612901,9665
051513581X,2043
051513581X,2044
0515119202,369
1551660504,369
0671013947,7102
0451197534,9666
0425188795,4613
0515134864,4485
0312925778,9667
031228361X,1283
0786889845,4444
0765341697,6426
0060094397,2043
0060094397,2044
0451410645,9668
0446610402,9669
0061032425,2748
0743405900,1562
0425163415,713
0425187721,2043
0425187721,2044
0553574035,6838
044022473X,5498
0091833345,9670
0899972020,9671
0553254502,4689
0140097058,1086
0688155308,9672
0688046606,115
0451624769,9673
0441006949,2182
0747265453,5379
0747263884,5379
0140137815,9674
0156767503,283
0380563908,815
0345331176,3315
0241102634,9675
0786708069,9676
0743411447,937
0743411447,642
0140432264,502
0140432264,9677
0452276772,9678
0140185887,9679
0140008950,9680
0743235053,9681
1561310271,9682
0553210246,86
0140054316,1505
0590372343,9401
0595279171,9683
0312983417,9684
0440238412,9685
006054564X,285
0385502761,1467
0440229081,4947
038550084X,9686
0553257749,188
0380005166,1362
0394309685,1727
0970141947,9687
0451516680,83
0140367829,1597
0140367829,9688
0140367829,9689
0345441788,411
1853260207,2680
0140620478,86
0679750150,9237
0679750150,2582
0060930438,7957
0671796356,9690
0671796356,9691
0811841553,3550
0811841553,9692
0811841553,9693
076070015X,415
0312261357,9694
188090845X,9695
0804818584,9696
0804818584,9697
080482052X,9696
080482052X,9698
0440237424,1625
2253030589,1706
0425087700,906
2013218923,906
0140286829,1665
2290333697,1666
0679722610,3539
1592247938,2599
958949479X,9699
958949479X,9700
0553213296,4682
0812523016,859
0553214209,1523
0140367152,1523
0140367152,2214
9500286327,9701
0689810962,1523
0689810962,9702
0062702475,9703
0385415613,2513
0449219771,7144
0195038630,9704
0385418973,9705
0345380746,2615
1564963179,9706
156496518X,9707
156496518X,9708
156496518X,9709
0891347739,9710
0891347739,9711
1566091888,8544
1566091888,9712
0891346406,9713
1573441244,9714
0140280243,9715
1570716439,9716
076151340X,9717
076151340X,9718
0345359925,6111
1562829254,9719
1562829254,9720
0688127258,9721
0140109269,1232
0452260302,7547
0140116168,9722
0449205061,1732
0886775361,5187
0061020672,256
0671664948,176
0345316509,93
0140185992,9679
006440174X,9723
0385333862,3772
0330392611,9724
0684822768,665
0374480133,7753
1842124196,9725
1559723475,9726
1559723475,9727
0812521463,9728
0394512669,6103
0451192915,895
0451192915,896
0553100343,309
0684172755,9729
0811804844,9730
0385483414,9731
0385483414,9732
0451194756,895
0451194756,896
0449905950,9733
0345342313,9734
0448168324,9735
0805004602,1013
0590449036,9736
0747232679,4905
0133140547,9737
0671732277,5887
0451406176,532
0345424115,9738
0345302656,9739
0140082565,5015
0695808117,9740
0373152507,9228
0394486986,9741
0440071240,231
0688078028,389
0688078028,9742
0312285329,9743
0380785749,9744
044920099X,4137
0345385209,325
055325555X,9745
084311861X,9746
0553249371,9747
0446911968,9748
0425077047,9749
0385278861,9750
0446602345,374
0671737775,534
0553276328,534
0446610232,1326
0446610232,1327
0812564375,1326
0812564375,1327
0812543262,1326
0812543262,1327
0061014591,1892
0787103950,484
0787103950,9751
0451409744,9752
0688147259,1234
0446523364,1326
0446523364,1327
0761512195,9753
0761512195,9754
0761504397,9755
0963425900,9756
0812571029,1071
0804109729,411
0553280643,973
0385480210,9757
0345431901,1787
0385497105,3547
0465031358,9758
0306808900,9759
031219904X,966
0312980663,9760
0062502891,9761
1570612676,9762
1570612676,9763
0451452313,2833
0767912365,9764
0767912365,9765
3293202047,9766
3293202047,9767
0595319033,9768
0201626098,9769
0201626098,9770
0684868660,9771
0060194995,53
0805065415,2208
044023655X,7527
0312979975,4017
0440236525,7527
0312979983,4017
0743226844,9772
0440234816,7527
0671019740,971
0373691300,8372
0425190927,2747
0446600814,1196
0440234808,7527
0373806841,9773
0373806841,1196
0373252579,1196
0373834683,1196
0373834683,3507
084233193X,9774
084233193X,9775
0061087130,9776
0671019635,1196
0876664206,9777
0609605216,1367
0609605216,1368
0740723367,9778
0380004801,9779
2277302686,256
2070334430,9780
2290045802,9781
2070403734,6732
2070403734,9782
2070403734,9783
220730521X,1396
2207306038,9784
2207306038,9785
2207248526,9786
2207306046,9787
2207304884,8559
2207304892,8559
2207303454,8559
2207303454,9788
2070326977,9789
2910932915,9790
2844850235,9791
2844850235,9792
2846400539,702
2846400520,702
0061091790,1325
039453896X,9793
0141006633,9794
0803723547,9795
0440236851,543
0345397843,1739
0843925795,9796
0425151867,571
0395746566,9797
0345380193,2576
0380715937,5916
0451188071,9798
0449704378,9799
0751370312,9800
0340721480,9801
0399127216,1891
0843948760,5718
0385720211,9802
0671671421,9803
0961551453,9804
0671024620,9805
0553256092,3615
0553293761,3615
067102096X,1339
0874830842,9806
1573225444,9807
0446311774,374
0553561367,3615
0882669842,9808
0743206088,9809
0826307361,9810
0312982518,1704
074320218X,6048
0425180050,145
0425180050,876
0425180050,3407
055347068X,9811
0394572726,2656
0553199609,1704
0962546895,9812
0553014803,3528
0679439196,9813
0140157352,9814
0140157352,9815
0140157352,7637
0691083886,9816
0030211212,9817
0312950586,2126
0380778130,9818
0806107014,9819
027522600X,9820
039913087X,2467
0679736646,1396
1904908004,9821
0091882109,3430
0743406230,9822
0446609943,128
0783884397,9823
0380017962,2818
0316153990,889
0375411275,9824
0375507760,9825
0152022686,441
0060956860,171
0940642247,9826
0940642247,9827
0393316041,9816
0393316041,9828
0393316041,9829
0440223970,9830
0345441109,1678
0380725576,1198
3423104740,760
3423104740,9831
3442455235,2360
3442455235,9832
0679748253,9833
3499128381,9834
3596235316,9835
3320013041,9836
3320013041,9837
3320013041,9838
343017581X,9839
343017581X,9840
0671725017,9841
0062510533,9842
1561710059,9843
0722535724,3440
0966164202,8767
1852304960,9844
0062514083,9845
042518286X,571
0394712528,178
0553250426,1699
0394714342,178
0821772287,4198
0590130048,9846
0590130048,9847
0425136612,2043
0446602698,7945
0312975112,2274
0425060055,2977
0671039903,1214
0373243286,369
0425163865,2185
0553252828,2748
0812501756,9848
0446604208,2587
0345317386,3757
0345311809,3757
0425076717,4232
0440169127,9849
0706406974,9850
0440117437,543
038055111X,9851
038055111X,9852
0446363251,9853
0935312390,9854
0935312390,9855
0679785892,3345
0679785892,4883
0020360754,1248
1586420232,9856
0060974990,5763
0671797867,4837
0375701966,3292
0802136346,7063
0330282565,9857
0310480000,9858
0310480000,9859
006093056X,6369
0060099062,9860
0312310439,9861
0310501016,9535
0310501016,1592
0310501016,9862
0812535707,3893
0553274074,9745
0380754134,2593
0804112894,5105
0440526701,9863
0743243307,3638
0520223446,9864
0440223806,5132
0399146032,9865
0786885238,351
0880015233,9866
0880015233,9867
0380820048,939
0553288555,132
0399149716,9868
0393049779,9869
0849929660,9870
0849929660,9871
0849929660,9872
0374524602,9873
1887166009,9874
1887166009,9875
0679420991,9876
0394574567,9876
0801865212,9877
0801865212,9878
0801865212,9879
1568651732,9880
060980877X,3248
0671748408,9881
0449909557,607
0020236107,5131
0465021182,5170
0465021182,9882
0446677507,9883
055356949X,1164
0440223032,9884
1586480316,9885
0553262386,1084
0060957271,9886
0028617274,9887
0446301582,2906
1885171080,9888
1885171080,9889
1885171080,9890
0425046605,7798
0743457838,9891
1841192538,9892
1559701501,9893
0060596325,9894
0449912116,1732
0140255893,1732
0679446400,1732
0449911632,1732
0552998478,9895
0743469763,9896
0743469763,9897
0553584480,60
0802139590,2046
0684852225,1248
186207044X,9898
0449908585,138
0156029987,5644
1841955485,9899
0226743497,6373
0571179282,9900
0671032631,9901
0340278269,9902
0684837242,9903
0330328085,4642
0340750464,9904
0743203712,9905
0393319296,951
0786861495,9906
0679410325,254
0671737996,9907
0671737996,9908
0609809431,9909
0449206211,436
0759629625,9910
0812521617,9911
055320663X,534
0671631845,534
0671742760,534
0671001809,534
0670858692,142
0740721909,2029
0553814516,9912
0441000525,9913
0872235130,9914
0441023622,1180
0441023622,9915
0759550182,9916
0786862572,2118
0140282025,9917
0446531316,552
0380708353,6225
0446356522,2257
0380007762,2249
0553578936,1116
0515124621,9918
0671737600,626
0671870963,1754
0553567756,1795
0451138775,1490
0515121398,2577
0671744607,1092
038071504X,6225
0312954212,4988
0451403673,2168
051512219X,2181
0440216575,235
0671525743,626
0380757478,2006
0061094595,743
067101417X,1092
0671742558,626
1551660571,9918
0440217032,2824
0671521438,8385
006108459X,674
0440216907,1493
0671744186,1339
0553575244,1116
0553582542,9919
044689270X,9920
0451162919,897
0671737627,626
0763618292,9921
0345442768,9922
0345396812,9923
0375758682,9924
0060518049,254
0340733950,1998
034539643X,3969
0451198239,9925
0061099368,131
0061097829,4381
0812584341,4296
3453071174,25
3453071174,9926
3404120604,3067
0140258825,1759
1550590154,9927
0394536967,6190
1895449553,9928
1565049055,9929
1565049055,9930
031207090X,9931
1568650922,484
0684810948,9932
0399134239,4361
0553053868,9933
0525939857,5508
0312858817,867
0399143122,9934
068810973X,9935
0679425136,1998
0671679473,9936
0671692976,9937
1556112289,9938
0671870602,1283
1895897653,9939
1897580193,9940
0060183039,9941
0688143679,552
0805059237,9942
0773728805,9943
0671864866,2791
0763615757,9944
0789420279,9945
0789420279,9946
0789402017,9945
0789402017,9946
0789402017,9947
0395898714,732
0395898714,9948
0395898714,9949
1929132123,439
0679600213,2931
0394827406,9950
0451527046,1519
0451527046,9951
0486404277,5466
0486404277,181
0517189585,1768
1859846815,9952
1859846815,9953
0261103431,9954
0060932678,149
0156949601,1706
0664243916,3715
0345442822,223
0393322815,9955
0671638688,8129
0773517634,9956
1550546163,9957
1550546163,9958
0670031372,9959
0809468700,9960
0809468549,9961
0805017224,9962
0805017224,9963
0582438349,9964
0192815970,7480
0192815970,9965
0393967913,57
0393967913,9966
1563893304,9967
0670894710,9959
0451627318,9968
0836221362,1507
0836217691,1507
0806973404,9969
0836218051,1507
0836218523,1507
0836218833,1507
0836218787,1507
0836218663,1507
0836218620,1507
